Gene Symbol	RefSeq Genomic Accession	RefSeq Genomic GI	RefSeq mRNA Accession	RefSeq ncRNA Accession	RefSeq Nucleotide GI	RefSeq Protein Accession	RefSeq Protein GI	
PCYB_092290	NC_020402	457871555	XM_004222342	-	457870939	XP_004222390	457870940	
PCYB_134980	NC_020406	457876361	XM_004224523	-	457876213	XP_004224571	457876214	
PF3D7_0816600	-	-	-	-	-	-	-	
PF3D7_1116800	-	-	-	-	-	-	-	
PF3D7_1406600	-	-	-	-	-	-	-	
PFC10_API0060	-	-	-	-	-	-	-	
PKNH_0503800	-	-	-	-	-	-	-	
PKNH_0914500	-	-	-	-	-	-	-	
PKNH_1351500	-	-	-	-	-	-	-	
PKNH_API04500	-	-	-	-	-	-	-	
PRCDC_0815900	-	-	-	-	-	-	-	
PRCDC_1115200	-	-	-	-	-	-	-	
PRCDC_1405900	-	-	-	-	-	-	-	
PRCDC_API03700	-	-	-	-	-	-	-	
PVX_086100	NC_009918	166093250	XM_001616833	-	156102379	XP_001616883	156102380	
PVX_089580	NC_009910	166093242	XM_001614955	-	156097944	XP_001615005	156097945	
PVX_091470	NC_009914	166093246	XM_001615235	-	156098505	XP_001615285	156098506	
PYYM_0714300	-	-	-	-	-	-	-	
PYYM_0932600	-	-	-	-	-	-	-	
PYYM_1037700	-	-	-	-	-	-	-	
PYYM_API01000	-	-	-	-	-	-	-	
PmUG01_05031500.1-p1	-	-	-	-	-	-	-	
PmUG01_09026100.1-p1	-	-	-	-	-	-	-	
PmUG01_13051600.1-p1	-	-	-	-	-	-	-	
PmUG01_API003500.1-p1	-	-	-	-	-	-	-	
TGVEG_202580-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_257990-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_268650-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_275690-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_282200-t26_1-p1	-	-	-	-	-	-	-	
TP04_0174-t26_1-p1	-	-	-	-	-	-	-	
TP04_0800-t26_1-p1	-	-	-	-	-	-	-	
TP05_0023-t26_1-p1	-	-	-	-	-	-	-	
TP05_0024-t26_1-p1	-	-	-	-	-	-	-	
cgd7_2620-t26_1-p1	-	-	-	-	-	-	-	
BBM_II02025	NC_027206	829088319	XM_012792718	-	829083514	XP_012648172	829083515	
BBM_III01625	NC_027207	829088320	XM_012793481	-	829085040	XP_012648935	829085041	
BBM_III04650	NC_027207	829088320	XM_012794085	-	829086248	XP_012649539	829086249	
PBANKA_0312700	-	-	-	-	-	-	-	
PBANKA_0710800	-	-	-	-	-	-	-	
PBANKA_0942700	-	-	-	-	-	-	-	
PCHAS_0314800	-	-	-	-	-	-	-	
PCHAS_0719900	-	-	-	-	-	-	-	
PCHAS_0901600	-	-	-	-	-	-	-	
PCYB_041430	NC_020408	457878926	XM_004225294	-	457878510	XP_004225342	457878511	
PCYB_052120	NC_020398	457868787	XM_004221093	-	457868437	XP_004221141	457868438	
PCYB_091120	NC_020402	457871555	XM_004222225	-	457870705	XP_004222273	457870706	
PF3D7_0216000	-	-	-	-	-	-	-	
PF3D7_0820000	-	-	-	-	-	-	-	
PF3D7_1104200	-	-	-	-	-	-	-	
PKNH_0404900	-	-	-	-	-	-	-	
PKNH_0901800	-	-	-	-	-	-	-	
PKNH_1313800	-	-	-	-	-	-	-	
PRCDC_0214900	-	-	-	-	-	-	-	
PRCDC_0819300	-	-	-	-	-	-	-	
PRCDC_1102700	-	-	-	-	-	-	-	
PVX_002740	NC_009909	166093241	XM_001612837	-	156093696	XP_001612887	156093697	
PVX_089365	NC_009910	166093242	XM_001614911	-	156097856	XP_001614961	156097857	
PVX_090890	NC_009914	166093246	XM_001615121	-	156098277	XP_001615171	156098278	
PYYM_0313500	-	-	-	-	-	-	-	
PYYM_0710900	-	-	-	-	-	-	-	
PYYM_0944300	-	-	-	-	-	-	-	
PmUG01_04016400.1-p1	-	-	-	-	-	-	-	
PmUG01_05026100.1-p1	-	-	-	-	-	-	-	
PmUG01_09013900.1-p1	-	-	-	-	-	-	-	
TGVEG_273870-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278440-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_280800-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_291090-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_320300-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_321440-t26_1-p1	-	-	-	-	-	-	-	
TP01_0936-t26_1-p1	-	-	-	-	-	-	-	
TP01_1132-t26_1-p1	-	-	-	-	-	-	-	
TP03_0128-t26_1-p1	-	-	-	-	-	-	-	
cgd2_3700-t26_1-p1	-	-	-	-	-	-	-	
cgd4_1590-t26_1-p1	-	-	-	-	-	-	-	
cgd6_3860-t26_1-p1	-	-	-	-	-	-	-	
cgd8_2300-t26_1-p1	-	-	-	-	-	-	-	
cgd8_2770-t26_1-p1	-	-	-	-	-	-	-	
cgd8_3080-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_1349000	-	-	-	-	-	-	-	
PBANKA_1349100	-	-	-	-	-	-	-	
PCHAS_1353600	-	-	-	-	-	-	-	
PCHAS_1353700	-	-	-	-	-	-	-	
PCYB_122740	NC_020405	457875032	XM_004223606	-	457873470	XP_004223654	457873471	
PCYB_122760	NC_020405	457875032	XM_004223608	-	457873474	XP_004223656	457873475	
PCYB_122770	NC_020405	457875032	XM_004223609	-	457873476	XP_004223657	457873477	
PCYB_122780	NC_020405	457875032	XM_004223610	-	457873478	XP_004223658	457873479	
PCYB_122790	NC_020405	457875032	XM_004223611	-	457873480	XP_004223659	457873481	
PCYB_122800	NC_020405	457875032	XM_004223612	-	457873482	XP_004223660	457873483	
PCYB_122810	NC_020405	457875032	XM_004223613	-	457873484	XP_004223661	457873485	
PCYB_122830	NC_020405	457875032	XM_004223615	-	457873488	XP_004223663	457873489	
PCYB_122840	NC_020405	457875032	XM_004223616	-	457873490	XP_004223664	457873491	
PCYB_122850	NC_020405	457875032	XM_004223617	-	457873492	XP_004223665	457873493	
PF3D7_1334300	-	-	-	-	-	-	-	
PF3D7_1334400	-	-	-	-	-	-	-	
PF3D7_1334800	-	-	-	-	-	-	-	
PF3D7_1335000	-	-	-	-	-	-	-	
PKNH_1266000	-	-	-	-	-	-	-	
PKNH_1266100	-	-	-	-	-	-	-	
PKNH_1266300	-	-	-	-	-	-	-	
PRCDC_1333300	-	-	-	-	-	-	-	
PRCDC_1333400	-	-	-	-	-	-	-	
PRCDC_1333800	-	-	-	-	-	-	-	
PRCDC_1334000	-	-	-	-	-	-	-	
PVX_082645	NC_009917	166093249	XM_001614080	-	156096191	XP_001614130	156096192	
PVX_082650	NC_009917	166093249	XM_001614081	-	156096193	XP_001614131	156096194	
PVX_082655	NC_009917	166093249	XM_001614082	-	156096195	XP_001614132	156096196	
PVX_082665	NC_009917	166093249	XM_001614084	-	156096199	XP_001614134	156096200	
PVX_082670	NC_009917	166093249	XM_001614085	-	156096201	XP_001614135	156096202	
PVX_082675	NC_009917	166093249	XM_001614086	-	156096203	XP_001614136	156096204	
PVX_082680	NC_009917	166093249	XM_001614087	-	156096205	XP_001614137	156096206	
PVX_082685	NC_009917	166093249	XM_001614088	-	156096207	XP_001614138	156096208	
PVX_082690	NC_009917	166093249	XM_001614089	-	156096209	XP_001614139	156096210	
PVX_082700	NC_009917	166093249	XM_001614091	-	156096213	XP_001614141	156096214	
PYYM_1350700	-	-	-	-	-	-	-	
PYYM_1350800	-	-	-	-	-	-	-	
PmUG01_12029400.1-p1	-	-	-	-	-	-	-	
PmUG01_12029500.1-p1	-	-	-	-	-	-	-	
PmUG01_12029800.1-p1	-	-	-	-	-	-	-	
PmUG01_12029900.1-p1	-	-	-	-	-	-	-	
PmUG01_12030000.1-p1	-	-	-	-	-	-	-	
PmUG01_12030100.1-p1	-	-	-	-	-	-	-	
PmUG01_12030200.1-p1	-	-	-	-	-	-	-	
PmUG01_12030300.1-p1	-	-	-	-	-	-	-	
PCYB_002860	NW_004192772	457874803	XM_004227707	-	457874799	XP_004227755	457874800	
PCYB_005560	NW_004193041	457877238	XM_004227977	-	457877236	XP_004228025	457877237	
PCYB_012580	NC_020396	457867791	XM_004220764	-	457867777	XP_004220812	457867778	
PCYB_042820	NC_020408	457878926	XM_004225431	-	457878909	XP_004225479	457878910	
PCYB_051100	NC_020398	457868787	XM_004220991	-	457868233	XP_004221039	457868234	
PCYB_053740	NC_020398	457868787	XM_004221255	-	457868761	XP_004221303	457868762	
PCYB_061060	NC_020399	457869248	XM_004221273	-	457868798	XP_004221321	457868799	
PCYB_061070	NC_020399	457869248	XM_004221274	-	457868800	XP_004221322	457868801	
PCYB_061090	NC_020399	457869248	XM_004221276	-	457868804	XP_004221324	457868805	
PCYB_061100	NC_020399	457869248	XM_004221277	-	457868806	XP_004221325	457868807	
PCYB_063260	NC_020399	457869248	XM_004221493	-	457869238	XP_004221541	457869239	
PCYB_074340	NC_020400	457869933	XM_004221832	-	457869917	XP_004221880	457869918	
PCYB_147730	NC_020407	457878398	XM_004225244	-	457878369	XP_004225292	457878370	
PKNH_0117900	-	-	-	-	-	-	-	
PKNH_0515900	-	-	-	-	-	-	-	
PKNH_0600500	-	-	-	-	-	-	-	
PKNH_0600600	-	-	-	-	-	-	-	
PKNH_0600900	-	-	-	-	-	-	-	
PKNH_0623400	-	-	-	-	-	-	-	
PKNH_0734800	-	-	-	-	-	-	-	
PKNH_1000700	-	-	-	-	-	-	-	
PKNH_1324600	-	-	-	-	-	-	-	
PVX_001680	NC_009911	166093243	XM_001612645	-	156093310	XP_001612695	156093311	
PVX_001685	NC_009911	166093243	XM_001612646	-	156093312	XP_001612696	156093313	
PVX_001705	NC_009911	166093243	XM_001612650	-	156093320	XP_001612700	156093321	
PVX_086910	NC_009912	166093244	XM_001608276	-	156081665	XP_001608326	156081666	
PVX_088830	NC_009910	166093242	XM_001614809	-	156097652	XP_001614859	156097653	
PVX_090245	NC_009910	166093242	XM_001615091	-	156098216	XP_001615141	156098217	
PVX_093680	NC_009906	166093238	XM_001608556	-	156082234	XP_001608606	156082235	
PVX_101535	NC_009919	166093251	XM_001614003	-	156096036	XP_001614053	156096037	
PVX_110820	NC_009911	166093243	XM_001608339	-	156081792	XP_001608389	156081793	
PVX_112110	NW_001849950	166093294	XM_001612585	-	156093187	XP_001612635	156093188	
PmUG01_00051400.1-p1	-	-	-	-	-	-	-	
PmUG01_00051500.1-p1	-	-	-	-	-	-	-	
PmUG01_00051600.1-p1	-	-	-	-	-	-	-	
PmUG01_00051700.1-p1	-	-	-	-	-	-	-	
PmUG01_01030900.1-p1	-	-	-	-	-	-	-	
PmUG01_05015500.1-p1	-	-	-	-	-	-	-	
PmUG01_05040900.1-p1	-	-	-	-	-	-	-	
PmUG01_06025400.1-p1	-	-	-	-	-	-	-	
PmUG01_07048100.1-p1	-	-	-	-	-	-	-	
PmUG01_08059800.1-p1	-	-	-	-	-	-	-	
PmUG01_10049500.1-p1	-	-	-	-	-	-	-	
PmUG01_14086300.1-p1	-	-	-	-	-	-	-	
BBM_II01855	NC_027206	829088319	XM_012792683	-	829083444	XP_012648137	829083445	
BBM_III08070	NC_027207	829088320	XM_012794752	-	829087582	XP_012650206	829087583	
PBANKA_1443800	-	-	-	-	-	-	-	
PCHAS_1446000	-	-	-	-	-	-	-	
PCYB_021240	NC_020395	457867462	XM_004220474	-	457867196	XP_004220522	457867197	
PCYB_145480	NC_020407	457878398	XM_004225019	-	457877700	XP_004225067	457877701	
PF3D7_0112200	-	-	-	-	-	-	-	
PF3D7_1229100	-	-	-	-	-	-	-	
PKNH_0201400	-	-	-	-	-	-	-	
PKNH_1448500	-	-	-	-	-	-	-	
PRCDC_0109900	-	-	-	-	-	-	-	
PRCDC_1228400	-	-	-	-	-	-	-	
PVX_097025	NC_009907	166093239	XM_001612630	-	156093279	XP_001612680	156093280	
PVX_124085	NC_009919	166093251	XM_001617329	-	156103372	XP_001617379	156103373	
PYYM_1447900	-	-	-	-	-	-	-	
PmUG01_02011900.1-p1	-	-	-	-	-	-	-	
PmUG01_14063400.1-p1	-	-	-	-	-	-	-	
TGVEG_208050B-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_305590-t26_1-p1	-	-	-	-	-	-	-	
TP01_0011-t26_1-p1	-	-	-	-	-	-	-	
TP01_0646-t26_1-p1	-	-	-	-	-	-	-	
TP02_0016-t26_1-p1	-	-	-	-	-	-	-	
TP02_0017-t26_1-p1	-	-	-	-	-	-	-	
TP02_0388-t26_1-p1	-	-	-	-	-	-	-	
TP02_0390-t26_1-p1	-	-	-	-	-	-	-	
TP02_0391-t26_1-p1	-	-	-	-	-	-	-	
TP02_0940-t26_1-p1	-	-	-	-	-	-	-	
TP02_0951-t26_1-p1	-	-	-	-	-	-	-	
TP03_0007-t26_1-p1	-	-	-	-	-	-	-	
TP03_0165-t26_1-p1	-	-	-	-	-	-	-	
TP03_0864-t26_1-p1	-	-	-	-	-	-	-	
TP04_0021-t26_1-p1	-	-	-	-	-	-	-	
TP04_0914-t26_1-p1	-	-	-	-	-	-	-	
cgd2_3870-t26_1-p1	-	-	-	-	-	-	-	
cgd2_60-t26_1-p1	-	-	-	-	-	-	-	
cgd2_70-t26_1-p1	-	-	-	-	-	-	-	
cgd2_80-t26_1-p1	-	-	-	-	-	-	-	
cgd2_90-t26_1-p1	-	-	-	-	-	-	-	
cgd3_410-t26_1-p1	-	-	-	-	-	-	-	
cgd3_690-t26_1-p1	-	-	-	-	-	-	-	
cgd4_1370-t26_1-p1	-	-	-	-	-	-	-	
cgd4_1380-t26_1-p1	-	-	-	-	-	-	-	
cgd4_4440-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02545	NC_027205	829088318	XM_012792121	-	829082318	XP_012647575	829082319	
BBM_III06050	NC_027207	829088320	XM_012794362	-	829086802	XP_012649816	829086803	
BBM_III08040	NC_027207	829088320	XM_012794747	-	829087572	XP_012650201	829087573	
PBANKA_0711900	-	-	-	-	-	-	-	
PBANKA_0818900	-	-	-	-	-	-	-	
PBANKA_0914400	-	-	-	-	-	-	-	
PCHAS_0721000	-	-	-	-	-	-	-	
PCHAS_0819200	-	-	-	-	-	-	-	
PCHAS_0931600	-	-	-	-	-	-	-	
PCYB_052220	NC_020398	457868787	XM_004221103	-	457868457	XP_004221151	457868458	
PCYB_072550	NC_020400	457869933	XM_004221652	-	457869557	XP_004221700	457869558	
PCYB_093990	NC_020402	457871555	XM_004222513	-	457871281	XP_004222561	457871282	
PF3D7_0818900	-	-	-	-	-	-	-	
PF3D7_0831700	-	-	-	-	-	-	-	
PF3D7_0917900	-	-	-	-	-	-	-	
PF3D7_1134000	-	-	-	-	-	-	-	
PKNH_0715900	-	-	-	-	-	-	-	
PKNH_0932200	-	-	-	-	-	-	-	
PKNH_1312700	-	-	-	-	-	-	-	
PRCDC_0818200	-	-	-	-	-	-	-	
PRCDC_0830900	-	-	-	-	-	-	-	
PRCDC_0915900	-	-	-	-	-	-	-	
PRCDC_1132400	-	-	-	-	-	-	-	
PVX_089425	NC_009910	166093242	XM_001614922	-	156097878	XP_001614972	156097879	
PVX_092310	NC_009914	166093246	XM_001615404	-	156098876	XP_001615454	156098877	
PVX_099315	NC_009912	166093244	XM_001614662	-	156097357	XP_001614712	156097358	
PYYM_0712000	-	-	-	-	-	-	-	
PYYM_0821900	-	-	-	-	-	-	-	
PYYM_0915400	-	-	-	-	-	-	-	
PmUG01_05027200.1-p1	-	-	-	-	-	-	-	
PmUG01_07029400.1-p1	-	-	-	-	-	-	-	
PmUG01_09043200.1-p1	-	-	-	-	-	-	-	
TGVEG_251780-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_273760-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_311720-t26_1-p1	-	-	-	-	-	-	-	
TP02_0148-t26_1-p1	-	-	-	-	-	-	-	
TP02_0753-t26_1-p1	-	-	-	-	-	-	-	
TP04_0683-t26_1-p1	-	-	-	-	-	-	-	
cgd2_20-t26_1-p1	-	-	-	-	-	-	-	
cgd3_3440-t26_1-p1	-	-	-	-	-	-	-	
cgd7_360-t26_1-p1	-	-	-	-	-	-	-	
BBM_III07985	NC_027207	829088320	XM_012794735	-	829087548	XP_012650189	829087549	
PBANKA_0906300	-	-	-	-	-	-	-	
PCHAS_0707500	-	-	-	-	-	-	-	
PCYB_001740	NW_004192672	457873877	XM_004227596	-	457873873	XP_004227644	457873874	
PCYB_002180	NW_004192712	457874233	XM_004227639	-	457874227	XP_004227687	457874228	
PCYB_002210	NW_004192713	457874252	XM_004227642	-	457874244	XP_004227690	457874245	
PCYB_002270	NW_004192719	457874322	XM_004227648	-	457874318	XP_004227696	457874319	
PCYB_002940	NW_004192780	457874877	XM_004227715	-	457874873	XP_004227763	457874874	
PCYB_002970	NW_004192783	457874900	XM_004227718	-	457874896	XP_004227766	457874897	
PCYB_003080	NW_004192794	457875009	XM_004227729	-	457875005	XP_004227777	457875006	
PCYB_003130	NW_004192799	457875035	XM_004227734	-	457875033	XP_004227782	457875034	
PCYB_003150	NW_004192801	457875045	XM_004227736	-	457875043	XP_004227784	457875044	
PCYB_003240	NW_004192810	457875118	XM_004227745	-	457875116	XP_004227793	457875117	
PCYB_003280	NW_004192814	457875158	XM_004227749	-	457875154	XP_004227797	457875155	
PCYB_003330	NW_004192819	457875199	XM_004227754	-	457875195	XP_004227802	457875196	
PCYB_003380	NW_004192824	457875254	XM_004227759	-	457875250	XP_004227807	457875251	
PCYB_003770	NW_004192862	457875606	XM_004227798	-	457875600	XP_004227846	457875601	
PCYB_003910	NW_004192876	457875750	XM_004227812	-	457875746	XP_004227860	457875747	
PCYB_004130	NW_004192898	457875954	XM_004227834	-	457875950	XP_004227882	457875951	
PCYB_004450	NW_004192930	457876254	XM_004227866	-	457876250	XP_004227914	457876251	
PCYB_004770	NW_004192962	457876541	XM_004227898	-	457876533	XP_004227946	457876534	
PCYB_005250	NW_004193010	457876969	XM_004227946	-	457876967	XP_004227994	457876968	
PCYB_005780	NW_004193063	457877442	XM_004227999	-	457877438	XP_004228047	457877439	
PCYB_006030	NW_004193088	457877675	XM_004228024	-	457877671	XP_004228072	457877672	
PCYB_006310	NW_004193116	457877925	XM_004228052	-	457877923	XP_004228100	457877924	
PCYB_007560	NW_004193241	457878986	XM_004228177	-	457878984	XP_004228225	457878985	
PCYB_007690	NW_004193254	457879025	XM_004228190	-	457879023	XP_004228238	457879024	
PCYB_007710	NW_004193256	457879031	XM_004228192	-	457879029	XP_004228240	457879030	
PCYB_008240	NW_004193309	457879190	XM_004228245	-	457879188	XP_004228293	457879189	
PCYB_094820	NC_020402	457871555	XM_004222597	-	457871449	XP_004222645	457871450	
PCYB_094840	NC_020402	457871555	XM_004222599	-	457871453	XP_004222647	457871454	
PF3D7_1142700	-	-	-	-	-	-	-	
PKNH_0940600	-	-	-	-	-	-	-	
PRCDC_1141100	-	-	-	-	-	-	-	
PVX_092740	NC_009914	166093246	XM_001615490	-	156099074	XP_001615540	156099075	
PYYM_0907200	-	-	-	-	-	-	-	
PmUG01_09051800.1-p1	-	-	-	-	-	-	-	
TGVEG_254510-t26_1-p1	-	-	-	-	-	-	-	
TP02_0744-t26_1-p1	-	-	-	-	-	-	-	
cgd7_5250-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_229240-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_229270-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243100-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243110-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243120-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243130-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243140-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243150-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243160-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243170-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243180-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_243190-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_266330-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_266335-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_266340-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_266340A-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_266340B-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_268270-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278070-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278080-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278290-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278300-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278320-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278330-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278340-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278350-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278360-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278365-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278370-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278380-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278400-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278410-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278420-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278430-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_364810-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_440140-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_440160-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_440840-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_442380-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_442440-t26_1-p1	-	-	-	-	-	-	-	
PCYB_003950	NW_004192880	457875786	XM_004227816	-	457875782	XP_004227864	457875783	
PCYB_004940	NW_004192979	457876708	XM_004227915	-	457876704	XP_004227963	457876705	
PCYB_005200	NW_004193005	457876940	XM_004227941	-	457876938	XP_004227989	457876939	
PCYB_005930	NW_004193078	457877581	XM_004228014	-	457877577	XP_004228062	457877578	
PCYB_006650	NW_004193150	457878245	XM_004228086	-	457878241	XP_004228134	457878242	
PCYB_006900	NW_004193175	457878461	XM_004228111	-	457878455	XP_004228159	457878456	
PCYB_006930	NW_004193178	457878516	XM_004228114	-	457878512	XP_004228162	457878513	
PCYB_007380	NW_004193234	457878965	XM_004228170	-	457878963	XP_004228218	457878964	
PCYB_007410	NW_004193223	457878932	XM_004228159	-	457878930	XP_004228207	457878931	
PCYB_007900	NW_004193275	457879088	XM_004228211	-	457879086	XP_004228259	457879087	
PCYB_008020	NW_004193287	457879124	XM_004228223	-	457879122	XP_004228271	457879123	
PCYB_008050	NW_004193290	457879133	XM_004228226	-	457879131	XP_004228274	457879132	
PCYB_008120	NW_004193297	457879154	XM_004228233	-	457879152	XP_004228281	457879153	
PCYB_008160	NW_004193301	457879166	XM_004228237	-	457879164	XP_004228285	457879165	
PCYB_084750	NC_020401	457870682	XM_004222213	-	457870680	XP_004222261	457870681	
PKNH_1149500	-	-	-	-	-	-	-	
PKNH_1356800	-	-	-	-	-	-	-	
PKNH_1400700	-	-	-	-	-	-	-	
PVX_017645	NW_001850234	166093578	XM_001612476	-	156092895	XP_001612526	156092896	
PVX_019665	NW_001850223	166093567	XM_001612473	-	156092884	XP_001612523	156092885	
PVX_038690	NW_001851684	166095028	XM_001612452	-	156092792	XP_001612502	156092793	
PVX_040690	NW_001851671	166095015	XM_001612321	-	156091520	XP_001612371	156091521	
PVX_041190	NW_001851670	166095014	XM_001612291	-	156090940	XP_001612341	156090941	
PVX_047690	NW_001851572	166094916	XM_001612336	-	156091805	XP_001612386	156091806	
PVX_058190	NW_001851150	166094494	XM_001612390	-	156092450	XP_001612440	156092451	
PVX_067190	NW_001850202	166093546	XM_001612439	-	156092726	XP_001612489	156092727	
PVX_074695	NW_001850155	166093499	XM_001612459	-	156092823	XP_001612509	156092824	
PVX_086850	NC_009912	166093244	XM_001608265	-	156081643	XP_001608315	156081644	
PVX_102635	NW_001849968	166093312	XM_001608503	-	156082124	XP_001608553	156082125	
PVX_103145	NC_009908	255028013	XM_001612544	-	156093092	XP_001612594	156093093	
PVX_103160	NC_009908	255028013	XM_001612547	-	156093098	XP_001612597	156093099	
PVX_108760	NW_001849954	166093298	XM_001612550	-	156093108	XP_001612600	156093109	
PVX_109778	NW_001849952	166093296	XM_001608509	-	156082138	XP_001608559	156082139	
PVX_109780	NW_001849952	166093296	XM_001608510	-	156082140	XP_001608560	156082141	
PVX_109785	NW_001849952	166093296	XM_001608511	-	156082142	XP_001608561	156082143	
PVX_143260	NW_001852369	166095713	XM_001612368	-	156092264	XP_001612418	156092265	
PVX_146260	NW_001852284	166095628	XM_001612396	-	156092493	XP_001612446	156092494	
PVX_178275	NW_001851199	166094543	XM_001612326	-	156091586	XP_001612376	156091587	
PVX_182275	NW_001850235	166093579	XM_001612442	-	156092743	XP_001612492	156092744	
PF3D7_0102000	-	-	-	-	-	-	-	
PF3D7_0424900	-	-	-	-	-	-	-	
PF3D7_0425300	-	-	-	-	-	-	-	
PF3D7_0425400	-	-	-	-	-	-	-	
PF3D7_0700600	-	-	-	-	-	-	-	
PF3D7_0831500	-	-	-	-	-	-	-	
PF3D7_0831900	-	-	-	-	-	-	-	
PF3D7_0832200.1	-	-	-	-	-	-	-	
PF3D7_0832200.2	-	-	-	-	-	-	-	
PF3D7_0832300	-	-	-	-	-	-	-	
PF3D7_0832700	-	-	-	-	-	-	-	
PF3D7_0901200	-	-	-	-	-	-	-	
PF3D7_1000700	-	-	-	-	-	-	-	
PF3D7_1001100.2	-	-	-	-	-	-	-	
PF3D7_1100600	-	-	-	-	-	-	-	
PF3D7_1149700	-	-	-	-	-	-	-	
PF3D7_1253300	-	-	-	-	-	-	-	
PF3D7_1253800	-	-	-	-	-	-	-	
PF3D7_1253900	-	-	-	-	-	-	-	
PF3D7_1301100	-	-	-	-	-	-	-	
PF3D7_1400900	-	-	-	-	-	-	-	
PF3D7_1479200	-	-	-	-	-	-	-	
PF3D7_1479300	-	-	-	-	-	-	-	
PRCDC_0005800	-	-	-	-	-	-	-	
PRCDC_0005900	-	-	-	-	-	-	-	
PRCDC_0006000	-	-	-	-	-	-	-	
PRCDC_0013600	-	-	-	-	-	-	-	
PRCDC_0022800	-	-	-	-	-	-	-	
PRCDC_0024100	-	-	-	-	-	-	-	
PRCDC_0054500	-	-	-	-	-	-	-	
PRCDC_0060000	-	-	-	-	-	-	-	
PRCDC_0113000	-	-	-	-	-	-	-	
PRCDC_0800100	-	-	-	-	-	-	-	
PRCDC_0935800	-	-	-	-	-	-	-	
PRCDC_1038600	-	-	-	-	-	-	-	
PRCDC_1252400	-	-	-	-	-	-	-	
PRCDC_1252500	-	-	-	-	-	-	-	
PRCDC_1370600	-	-	-	-	-	-	-	
PRCDC_1370700	-	-	-	-	-	-	-	
BBM_III00265	NC_027207	829088320	XM_012793210	-	829084498	XP_012648664	829084499	
BBM_III07060	NC_027207	829088320	XM_012794561	-	829087200	XP_012650015	829087201	
PBANKA_0412100	-	-	-	-	-	-	-	
PBANKA_0826200	-	-	-	-	-	-	-	
PBANKA_0828500	-	-	-	-	-	-	-	
PCHAS_0413000	-	-	-	-	-	-	-	
PCHAS_0826500	-	-	-	-	-	-	-	
PCHAS_0828800	-	-	-	-	-	-	-	
PCYB_073300	NC_020400	457869933	XM_004221727	-	457869707	XP_004221775	457869708	
PCYB_073530	NC_020400	457869933	XM_004221750	-	457869753	XP_004221798	457869754	
